#parallel_50G
#T(K)        U(V)
88,526	0,664
88,587	0,664
88,646	0,664
88,705	0,665
88,763	0,666
88,823	0,666
88,881	0,667
88,941	0,667
89,003	0,667
89,064	0,668
89,124	0,667
89,162	0,668
89,244	0,668
89,303	0,667
89,365	0,667
89,425	0,666
89,486	0,666
89,546	0,663
89,608	0,663
89,647	0,663
89,727	0,663
89,789	0,663
89,827	0,664
89,908	0,664
89,967	0,664
90,029	0,664
90,067	0,663
90,181	0,663
90,369	0,663
90,705	0,663
91,178	0,663
91,783	0,662
92,529	0,662
93,376	0,662
94,299	0,663
95,292	0,663
95,957	0,664
97,416	0,664
98,519	0,664
99,614	0,663
100,760	0,663
101,882	0,663
103,029	0,664
104,132	0,663
105,252	0,663
106,348	0,662
107,455	0,662
108,163	0,662
109,660	0,662
110,767	0,663
111,835	0,662
112,895	0,663
113,983	0,663
115,031	0,664
116,065	0,664
116,778	0,664
118,153	0,664
119,208	0,664
120,224	0,665
121,211	0,665
122,194	0,666
123,191	0,667
124,163	0,667
125,124	0,668
125,744	0,667
127,041	0,667
127,979	0,668
128,913	0,673
129,842	0,675
130,767	0,676
131,724	0,676
132,644	0,677
133,245	0,678
134,493	0,678
135,407	0,679
136,317	0,680
136,922	0,682
137,835	0,684
139,043	0,684
139,942	0,684
140,841	0,684
141,736	0,686
142,627	0,686
143,530	0,686
144,411	0,686
145,286	0,686
146,173	0,683
147,049	0,681
147,905	0,681
148,752	0,681
149,592	0,681
150,426	0,682
151,253	0,683
152,074	0,683
152,887	0,684
153,695	0,685
154,511	0,685
155,306	0,685
156,124	0,685
156,916	0,685
157,688	0,685
158,476	0,685
159,248	0,686
159,741	0,686
160,770	0,686
161,254	0,687
162,252	0,687
162,984	0,688
163,714	0,687
164,446	0,687
165,163	0,688
165,892	0,688
166,610	0,688
167,316	0,688
168,010	0,689
168,708	0,688
169,172	0,687
169,856	0,687
170,785	0,687
171,459	0,687
172,120	0,687
172,784	0,687
173,441	0,688
173,869	0,688
174,741	0,688
175,386	0,688
175,805	0,688
176,662	0,688
177,082	0,688
177,934	0,688
178,553	0,687
179,164	0,687
179,782	0,687
180,385	0,687
181,005	0,687
181,403	0,687
182,197	0,688
182,778	0,686
183,360	0,687
183,744	0,686
184,519	0,686
185,085	0,685
185,671	0,683
186,036	0,680
186,788	0,679
187,338	0,682
187,893	0,681
188,438	0,679
188,791	0,678
189,520	0,678
190,069	0,678
190,605	0,678
190,961	0,679
191,494	0,679
192,214	0,679
192,551	0,679
193,253	0,679
193,767	0,678
194,280	0,677
194,792	0,677
195,297	0,678
195,799	0,678
196,304	0,676
196,627	0,675
197,288	0,675
197,782	0,674
198,265	0,674
198,748	0,674
199,226	0,674
199,690	0,675
200,149	0,674
200,602	0,673
201,055	0,672
201,500	0,672
201,933	0,672
202,351	0,672
202,758	0,671
203,155	0,671
203,410	0,670
203,909	0,670
204,272	0,670
204,629	0,669
204,988	0,668
205,357	0,667
205,731	0,667
206,112	0,666
206,533	0,664
206,986	0,664
207,450	0,664
207,901	0,665
208,345	0,665
208,785	0,665
209,073	0,665
209,655	0,665
210,079	0,665
210,519	0,666
210,944	0,666
211,358	0,665
211,768	0,664
212,177	0,663
212,587	0,663
212,849	0,662
213,395	0,661
213,792	0,660
214,183	0,659
214,576	0,658
214,971	0,657
215,363	0,657
215,747	0,656
216,128	0,657
216,511	0,656
216,896	0,655
217,275	0,655
217,657	0,654
218,034	0,654
218,404	0,653
218,771	0,653
219,137	0,653
219,502	0,653
219,868	0,652
220,232	0,651
220,602	0,651
220,947	0,649
221,304	0,648
221,661	0,647
222,014	0,647
222,372	0,646
222,727	0,645
223,087	0,643
223,423	0,642
223,773	0,641
224,113	0,640
224,465	0,641
224,804	0,639
225,143	0,638
225,481	0,637
225,816	0,636
226,162	0,635
226,457	0,634
226,829	0,633
227,167	0,633
227,387	0,633
227,832	0,633
228,169	0,633
228,497	0,632
228,828	0,632
229,155	0,631
229,481	0,628
229,806	0,630
230,127	0,628
230,335	0,624
230,756	0,624
230,968	0,623
231,393	0,623
231,705	0,626
232,015	0,626
232,323	0,632
232,631	0,636
232,940	0,641
233,247	0,637
233,549	0,633
233,853	0,631
234,158	0,631
234,455	0,632
234,644	0,632
235,043	0,633
235,331	0,632
235,618	0,632
235,895	0,631
236,181	0,630
236,472	0,629
236,652	0,629
236,926	0,629
237,298	0,629
237,570	0,628
237,839	0,627
238,068	0,627
238,374	0,627
238,624	0,628
238,876	0,627
239,131	0,627
239,384	0,627
239,631	0,627
239,879	0,628
240,124	0,627
240,376	0,626
240,533	0,625
240,857	0,625
241,099	0,627
241,336	0,628
241,572	0,628
241,807	0,628
242,038	0,627
242,191	0,628
242,501	0,628
242,735	0,628
242,960	0,627
243,115	0,625
